user_name,quality_grade,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
Corey Callaghan,research,Poecilanthrax lucifer,Poecilanthrax lucifer,,Insecta,68918
Corey Callaghan,research,Triorla interrupta,Triorla interrupta,,Insecta,61658
Corey Callaghan,research,White Peacock,Anartia jatrophae,White Peacock,Insecta,49761
Corey Callaghan,research,marsh fleabane,Pluchea odorata,marsh fleabane,Plantae,60146
Corey Callaghan,research,Yellow-legged Mud-dauber Wasp,Sceliphron caementarium,Yellow-legged Mud-dauber Wasp,Insecta,121821
Corey Callaghan,research,Herb-of-Grace,Bacopa monnieri,Herb-of-Grace,Plantae,75732
Corey Callaghan,research,American Coot,Fulica americana,American Coot,Aves,473
Corey Callaghan,research,Purple Gallinule,Porphyrio martinica,Purple Gallinule,Aves,519
Corey Callaghan,research,Pied-billed Grebe,Podilymbus podiceps,Pied-billed Grebe,Aves,4246
Corey Callaghan,research,Horace's Duskywing,Erynnis horatius,Horace's Duskywing,Insecta,50071
Corey Callaghan,needs_id,soft-stemmed bulrush,Schoenoplectus tabernaemontani,soft-stemmed bulrush,Plantae,78998
Corey Callaghan,research,spatterdock,Nuphar advena,spatterdock,Plantae,82504
Corey Callaghan,research,White Ibis,Eudocimus albus,White Ibis,Aves,3751
Corey Callaghan,research,Spinybacked Orbweaver,Gasteracantha cancriformis,Spinybacked Orbweaver,Arachnida,49540
Corey Callaghan,research,Egyptian Goose,Alopochen aegyptiaca,Egyptian Goose,Aves,72486
Corey Callaghan,needs_id,napier grass,Cenchrus purpureus,napier grass,Plantae,370562
Corey Callaghan,needs_id,shoebutton Ardisia,Ardisia elliptica,shoebutton Ardisia,Plantae,158587
Corey Callaghan,needs_id,southern live oak,Quercus virginiana,southern live oak,Plantae,49013
Corey Callaghan,needs_id,Vasey Grass,Paspalum urvillei,Vasey Grass,Plantae,78356
Corey Callaghan,needs_id,Cure-for-all,Pluchea carolinensis,Cure-for-all,Plantae,167068
Corey Callaghan,needs_id,Burma Reed,Neyraudia reynaudiana,Burma Reed,Plantae,165701
Corey Callaghan,research,Earpod Wattle,Acacia auriculiformis,Earpod Wattle,Plantae,52445
Corey Callaghan,research,trailing daisy,Sphagneticola trilobata,trailing daisy,Plantae,246102
Corey Callaghan,needs_id,White leadtree,Leucaena leucocephala,White leadtree,Plantae,47447
Corey Callaghan,research,Carolina willow,Salix caroliniana,Carolina willow,Plantae,125683
Corey Callaghan,research,Saltmarsh mallow,Kosteletzkya pentacarpos,Saltmarsh mallow,Plantae,131656
Corey Callaghan,research,Swamp Rosemallow,Hibiscus grandiflorus,Swamp Rosemallow,Plantae,163766
Corey Callaghan,research,lanceleaf arrowhead,Sagittaria lancifolia,lanceleaf arrowhead,Plantae,69813
Corey Callaghan,needs_id,Blue Porterweed,Stachytarpheta jamaicensis,Blue Porterweed,Plantae,169322
Corey Callaghan,research,West Indian Mahogany,Swietenia mahagoni,West Indian Mahogany,Plantae,497641
Corey Callaghan,research,pineland heliotrope,Euploca polyphylla,pineland heliotrope,Plantae,769874
Corey Callaghan,research,dune groundcherry,Physalis walteri,dune groundcherry,Plantae,131208
Corey Callaghan,research,Jamaican feverplant,Tribulus cistoides,Jamaican feverplant,Plantae,169915
Corey Callaghan,research,Button Sage,Lantana involucrata,Button Sage,Plantae,133331
Corey Callaghan,research,Green Buttonwood,Conocarpus erectus,Green Buttonwood,Plantae,62850
Corey Callaghan,research,Yellow alder,Turnera ulmifolia,Yellow alder,Plantae,170055
Corey Callaghan,needs_id,grasses,Poaceae,grasses,Plantae,47434
Corey Callaghan,research,pondcypress,Taxodium ascendens,pondcypress,Plantae,169570
Corey Callaghan,research,dogfennel,Eupatorium capillifolium,dogfennel,Plantae,131154
Corey Callaghan,research,marsh pink,Sabatia stellaris,marsh pink,Plantae,126339
Corey Callaghan,research,Scrub Palmetto,Sabal etonia,Scrub Palmetto,Plantae,168256
Corey Callaghan,research,Brazilian pepper,Schinus terebinthifolia,Brazilian pepper,Plantae,130872
Corey Callaghan,research,common ragweed,Ambrosia artemisiifolia,common ragweed,Plantae,53587
Corey Callaghan,research,Brazilian pepper,Schinus terebinthifolia,Brazilian pepper,Plantae,130872
Corey Callaghan,research,buttonbush,Cephalanthus occidentalis,buttonbush,Plantae,52763
Corey Callaghan,research,Giant leather fern,Acrostichum danaeifolium,Giant leather fern,Plantae,130818
Corey Callaghan,research,peppervine,Nekemias arborea,peppervine,Plantae,551846
Corey Callaghan,needs_id,Silverling,Baccharis glomeruliflora,Silverling,Plantae,159124
Corey Callaghan,needs_id,Swamp Sawgrass,Cladium mariscus,Swamp Sawgrass,Plantae,160659
Corey Callaghan,research,Peruvian primrose-willow,Ludwigia peruviana,Peruvian primrose-willow,Plantae,50338
Corey Callaghan,research,Carolina willow,Salix caroliniana,Carolina willow,Plantae,125683
Corey Callaghan,research,cabbage palmetto,Sabal palmetto,cabbage palmetto,Plantae,123481
Corey Callaghan,research,false nettle,Boehmeria cylindrica,false nettle,Plantae,75832
Corey Callaghan,research,Santa Maria feverfew,Parthenium hysterophorus,Santa Maria feverfew,Plantae,126424
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,needs_id,Silverling,Baccharis glomeruliflora,Silverling,Plantae,159124
Corey Callaghan,research,Brazilian pepper,Schinus terebinthifolia,Brazilian pepper,Plantae,130872
Corey Callaghan,research,tropical flatsedge,Cyperus surinamensis,tropical flatsedge,Plantae,161496
Corey Callaghan,research,whitetop sedge,Rhynchospora colorata,whitetop sedge,Plantae,132685
Corey Callaghan,needs_id,buttonbush,Cephalanthus occidentalis,buttonbush,Plantae,52763
Corey Callaghan,research,shrubby false buttonweed,Spermacoce verticillata,shrubby false buttonweed,Plantae,169171
Corey Callaghan,research,White Sweetclover,Melilotus albus,White Sweetclover,Plantae,58907
Corey Callaghan,needs_id,Hairypod Cowpea,Vigna luteola,Hairypod Cowpea,Plantae,131583
Corey Callaghan,research,Carolina willow,Salix caroliniana,Carolina willow,Plantae,125683
Corey Callaghan,research,Broad-leaved paperbark,Melaleuca quinquenervia,Broad-leaved paperbark,Plantae,120527
Corey Callaghan,needs_id,Fragrant Beaksedge,Rhynchospora odorata,Fragrant Beaksedge,Plantae,167888
Corey Callaghan,needs_id,Southern Seaside Goldenrod,Solidago mexicana,Southern Seaside Goldenrod,Plantae,954006
Corey Callaghan,needs_id,false foxgloves,Agalinis,false foxgloves,Plantae,62403
Corey Callaghan,needs_id,bluemink,Ageratum houstonianum,bluemink,Plantae,120944
Corey Callaghan,research,dogfennel,Eupatorium capillifolium,dogfennel,Plantae,131154
Corey Callaghan,research,Common Grackle,Quiscalus quiscula,Common Grackle,Aves,9602
Corey Callaghan,research,Southern Beeblossom,Oenothera simulans,Southern Beeblossom,Plantae,914039
Corey Callaghan,research,common ragweed,Ambrosia artemisiifolia,common ragweed,Plantae,53587
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,research,water lettuce,Pistia stratiotes,water lettuce,Plantae,78589
Corey Callaghan,needs_id,Broad-leaved paperbark,Melaleuca quinquenervia,Broad-leaved paperbark,Plantae,120527
Corey Callaghan,research,saw greenbrier,Smilax bona-nox,saw greenbrier,Plantae,125677
Corey Callaghan,needs_id,Fragrant Beaksedge,Rhynchospora odorata,Fragrant Beaksedge,Plantae,167888
Corey Callaghan,research,Carolina willow,Salix caroliniana,Carolina willow,Plantae,125683
Corey Callaghan,research,Eastern Lubber Grasshopper,Romalea microptera,Eastern Lubber Grasshopper,Insecta,466003
Corey Callaghan,needs_id,groundcherries,Physalis,groundcherries,Plantae,51733
Corey Callaghan,research,shrubby false buttonweed,Spermacoce verticillata,shrubby false buttonweed,Plantae,169171
Corey Callaghan,research,White beggarticks,Bidens alba,White beggarticks,Plantae,1095846
Corey Callaghan,needs_id,Common Nighthawk,Chordeiles minor,Common Nighthawk,Aves,19577
